#Mod_Status,#Mod_Name,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Download_File_Name
"+","Remove Blurry Snowflakes",38358,"https://www.nexusmods.com/skyrimspecialedition/mods/38358","1.0.0.0","Remove Blurry Snowflakes-38358-1-0-1594884435.7z"
"+","Simplicity of Snow",56235,"https://www.nexusmods.com/skyrimspecialedition/mods/56235","0.26.0.0","Simplicity of Snow-56235-0-26-1762128101.7z"
"+","Simplicity of Snow - Parallax Meshes",56235,"https://www.nexusmods.com/skyrimspecialedition/mods/56235","0.26.0.0","Simplicity of Snow - Parallax Meshes-56235-0-26-1762128263.7z"
"+","Simplicity of Snow - Blended Roads Patch",59282,"https://www.nexusmods.com/skyrimspecialedition/mods/59282","1.0.0.0","Simplicity of Snow - Blended Roads Patch-59282-1-0-1638262673.7z"
"+","Standard - Snowy White Mountains (Simplicity of Snow)",74923,"https://www.nexusmods.com/skyrimspecialedition/mods/74923","1.0.0.0","Snowy White Mountains (Simplicity of  Snow)-74923-1-0-1662718769.7z"
"+","##Trees_separator",-1,"","",""
"+","Less Vanilla Trees",43363,"https://www.nexusmods.com/skyrimspecialedition/mods/43363","f1.000001","Less Vanilla Tree - FOMOD - made by Mopop-43363-1-000001-1672849433.7z"
"+","Less Vanilla Trees PATCH - DATA FOR DLCs AND NEWEST USSEP",43363,"https://www.nexusmods.com/skyrimspecialedition/mods/43363","1.0.0.0","PATCH - DATA FOR DLCs AND NEWEST USSEP-43363-1-0-1686109142.7z"
"+","Less Vanilla Trees - Floating Beehive Fix",146576,"https://www.nexusmods.com/skyrimspecialedition/mods/146576","1.0.0.0","Floating Beehive Fix - LVT-146576-1-0-0-1743567398.7z"
"+","TREES ADDON SE",22053,"https://www.nexusmods.com/skyrimspecialedition/mods/22053","1.2.8.0","Trees Addon SE-22053-1-2-8-1614116932.7z"
"+","Blubbos trees for Daves Trees Addon",70462,"https://www.nexusmods.com/skyrimspecialedition/mods/70462","1.0.0.0","BlubboDavesTreeAddonRemake - Patch.zip-70462-1-4-1665931110.zip"
"+","Blubbo Synergy Trees",65241,"https://www.nexusmods.com/skyrimspecialedition/mods/65241","1.0.0.0","Blubbo Synergy Trees.7z-65241-1-0-1723319183.7z"
"+","Blubbo Pine Replacer v3 Set 5",0,"","",""
"+","Blubbos Canticle Tree",130785,"https://www.nexusmods.com/skyrimspecialedition/mods/130785","1.0.0.0c","Blubbo_CanticleTree_Standalone.zip-130785-1-0c-1728483605.zip"
"+","Blubbos Apple Trees of Skyrim",133519,"https://www.nexusmods.com/skyrimspecialedition/mods/133519","1.0.0.0a","Blubbo_Apple_Trees_of_Skyrim.zip-133519-1-0a-1731189652.zip"
"+","Blubbos Apple Trees of Skyrim ESP",133519,"https://www.nexusmods.com/skyrimspecialedition/mods/133519","1.0.0.0a","Blubbo_Apple_Trees_of_Skyrim_ESP.zip-133519-1-0a-1731847514.zip"
"+","Blubbos Deity Tree of Kynareth",65244,"https://www.nexusmods.com/skyrimspecialedition/mods/65244","1.0.0.0","Blubbos_deity_tree_of_kynareth.zip-65244-1-0-1647737275.zip"
"+","Aspens Ablaze",39998,"https://www.nexusmods.com/skyrimspecialedition/mods/39998","2.39.0.0","Aspens Ablaze-39998-2-39-1763128715.zip"
"+","Aspens Ablaze Add-On - DynDOLOD 3",51135,"https://www.nexusmods.com/skyrimspecialedition/mods/51135","2.36.4.0","Aspens Ablaze Add-On - DynDOLOD 3 - FOMOD-51135-2-36-4-1738730291.7z"
"+","TB's 3D Driftwood",80418,"https://www.nexusmods.com/skyrimspecialedition/mods/80418","1.6.0.0","Skyrim 3D Driftwood 4K Optimised SSE Version-80418-1-6-1670933294.zip"
"+","RUDL - Removing Unpleasant Details from Logs",26303,"https://www.nexusmods.com/skyrimspecialedition/mods/26303","1.1.0.0.c","RUDL - Removing Ugly Details from Logs-26303-1-1-c-1572578267.zip"
"+","Remove Hanging Moss From Trees",64828,"https://www.nexusmods.com/skyrimspecialedition/mods/64828","1.6.0.0","Remove Hanging Moss From Trees-64828-1-6-1776801860.7z"
"+","##Flora_separator",-1,"","",""
"+","Sword Fern 06 Remover - Base Object Swapper",108048,"https://www.nexusmods.com/skyrimspecialedition/mods/108048","1.0.0.0","Sword Fern 06 Remover - Base Object Swapper-108048-1-0-0-1703907738.7z"
"+","No More Dead Shrub",22871,"https://www.nexusmods.com/skyrimspecialedition/mods/22871","1.0.0.0","No More Dead Shrubs and Thickets-22871-1-0-1548371545.7z"
"+","Shrubs Redone AIO",80209,"https://www.nexusmods.com/skyrimspecialedition/mods/80209","1.0.0.0","Shrubs Redone AIO 2K Performance-80209-1-0-1670692202.7z"
"+","Another Reach Shrub",87257,"https://www.nexusmods.com/skyrimspecialedition/mods/87257","1.0.0.0","Another Reach Shrub - FOMOD-87257-1-0-1679100871.7z"
"+","Juniper by Mari",45431,"https://www.nexusmods.com/skyrimspecialedition/mods/45431","1.0.0.0","Juniper by Mari-45431-1-1-1612778718.7z"
"+","Mari's Juniper - Alternative Collision",118818,"https://www.nexusmods.com/skyrimspecialedition/mods/118818","1.0.0.0","Mari's Juniper - Reduced Collision-118818-1-0-1715037512.rar"
"+","ICFur's Tundra Scrubs Version 2",91449,"https://www.nexusmods.com/skyrimspecialedition/mods/91449","1.0.2.0","2k - Green-91449-1-0-0-1684192551.7z"
"+","Reimagined Mountain Flowers",135460,"https://www.nexusmods.com/skyrimspecialedition/mods/135460","1.9.0.0","Reimagined Mountain Flowers-135460-1-9-1780933410.zip"
"+","DrJacopo's - 3D Maple Tree",168016,"https://www.nexusmods.com/skyrimspecialedition/mods/168016","1.0.0.0","DrJacopo's 3D Maple Sapling-168016-1-1766678405.7z"
"+","Dovahnique's Diverse Deathbells - Base Object Swapper",78097,"https://www.nexusmods.com/skyrimspecialedition/mods/78097","1.1.0.0","Dovahnique's Diverse Deathbells - Base Object Swapper - FOMOD-78097-1-1-1670129655.zip"
"+","Swamp fungal pod by Mari",44017,"https://www.nexusmods.com/skyrimspecialedition/mods/44017","1.0.0.0","Swamp fungal pod by Mari-44017-1-0-1609861649.7z"
"+","Creep Cluster Recolor",169555,"https://www.nexusmods.com/skyrimspecialedition/mods/169555","1.0.0.0","Creep Cluster Recolored-169555-1-0-1768238280.zip"
"+","Jazbay by Mari",43480,"https://www.nexusmods.com/skyrimspecialedition/mods/43480","1.1.0.0","Jazbay by Mari - Red-43480-1-1-1608472325.7z"
"+","Real Wheat Fields",151229,"https://www.nexusmods.com/skyrimspecialedition/mods/151229","1.0.0.0","Real Wheat Fields Option B-151229-1-1748730007.zip"
"+","Cabbage - A Cabbage Mod",80720,"https://www.nexusmods.com/skyrimspecialedition/mods/80720","1.1.0.0","Cabbage-80720-1-1-1718545864.7z"
"+","Scallions of Skyrim - High Polygon Leeks",53205,"https://www.nexusmods.com/skyrimspecialedition/mods/53205","0.2.0.0","Leek-53205-0-2-1716939839.7z"
"+","Sowables of Skyrim - Potatoes",80377,"https://www.nexusmods.com/skyrimspecialedition/mods/80377","2.1.1.0","Sowables of Skyrim - Potatoes FOMOD-80377-2-01-01-1739626193.7z"
"+","Cathedral Plants - vibrant tomato potato leek",95309,"https://www.nexusmods.com/skyrimspecialedition/mods/95309","f1.01","Cathedral Plants - vibrant potato tomato leek-95309-1-01-1689912499.zip"
"+","A Potato Plant",173106,"https://www.nexusmods.com/skyrimspecialedition/mods/173106","1.1.0.0","A Potato Plant-173106-1-1-1771790752.7z"
"+","Lush Lavender",131621,"https://www.nexusmods.com/skyrimspecialedition/mods/131621","1.0.0.0","Hearthfires Patch-131621-1-0-1729100307.7z"
"+","Cathedral - 3D Sword Ferns",82978,"https://www.nexusmods.com/skyrimspecialedition/mods/82978","4.0.0.0","Cathedral - 3D Sword Ferns-82978-4-1687418487.zip"
"+","Cathedral - 3D Thistle",67619,"https://www.nexusmods.com/skyrimspecialedition/mods/67619","2.1.0.0","Cathedral - 3D Thistle-67619-2-1-1674168132.zip"
"+","Cathedral - Mushrooms",26103,"https://www.nexusmods.com/skyrimspecialedition/mods/26103","1.0.0.0","Cathedral Mushrooms-26103-1-0-1558993625.7z"
"+","Cathedral - 3D Clover Plant",68793,"https://www.nexusmods.com/skyrimspecialedition/mods/68793","4.0.0.0","Cathedral - 3D Clovers - Hybrid 3D-68793-4-1706832920.zip"
"+","Cathedral - 3D Tundra Cotton",68068,"https://www.nexusmods.com/skyrimspecialedition/mods/68068","2.0.0.0","Cathedral - 3D Tundra Cotton-68068-2-0-1653868046.7z"
"+","Cathedral - 3D Snow Berries",69415,"https://www.nexusmods.com/skyrimspecialedition/mods/69415","1.0.0.0","Cathedral - 3D Snow Berries - Green-69415-1-0-1655654042.7z"
"+","Cathedral - 3D Snow Berries - Rusty Edition",116922,"https://www.nexusmods.com/skyrimspecialedition/mods/116922","1.2.0.0","Cathedral - 3D Snow Berries - Rusty Edition-116922-1-2-1714247437.zip"
"+","Cathedral - 3D Pine Shrubs",94791,"https://www.nexusmods.com/skyrimspecialedition/mods/94791","1.2.0.0","Cathedral - 3D Pine Shrubs-94791-1-2-1688996056.zip"
"+","Cathedral - 3D Pine Shrubs - Color Edit",121903,"https://www.nexusmods.com/skyrimspecialedition/mods/121903","1.0.0.0","Cathedral - 3D Pine Shrubs - Color Edit-121903-1-0-1718436193.7z"
"+","Cathedral - 3D Pine Shrubs - Added Collisions",160242,"https://www.nexusmods.com/skyrimspecialedition/mods/160242","1.1.0.0","Cathedral - 3D Pine Shrubs - Added Collisions-160242-1-1-1759570257.7z"
"+","Rally's Cathedral 3D Dragons Tongue",85866,"https://www.nexusmods.com/skyrimspecialedition/mods/85866","1.0.0.0","Rally's Dragons Tongue-85866-1-0-1705667595.7z"
"+","Cathedral - 3D Tundra Shrubs",108747,"https://www.nexusmods.com/skyrimspecialedition/mods/108747","1.1.0.0","Cathedral - 3D Tundra Shrubs-108747-1-1-1704769901.zip"
"+","Cathedral 3D Tundra Shrubs - Alternate Textures",108892,"https://www.nexusmods.com/skyrimspecialedition/mods/108892","f1.02","Cathedral 3D Tundra Shrubs - Alternate Textures-108892-1-0-1704851465.7z"
"+","Cathedral 3D Plants - Darker and Desat",110898,"https://www.nexusmods.com/skyrimspecialedition/mods/110898","1.1.0.0","Cathedral 3D Plants - Dark and Desat 1K - 2K-110898-1-1-1710438396.7z"
"+","Kabu's Cathedral 3D Nightshade Redone",102273,"https://www.nexusmods.com/skyrimspecialedition/mods/102273","1.4.0.0","Kabu's Cathedral 3D Nightshade Redone - Silver-102273-1-4-1697216176.rar"
"+","BOS Swap File for Snowy Nightshade",102273,"https://www.nexusmods.com/skyrimspecialedition/mods/102273","1.0.0.0","BOS Swap File for Snowy Nightshade-102273-1-0-1743126108.7z"
"+","Smaller Cathedral 3D Plants",73193,"https://www.nexusmods.com/skyrimspecialedition/mods/73193","1.8.1.0","Smaller Cathedral 3D Plants - Base Object Swapper-73193-1-8-1-1711555821.rar"
"+","Plant Size Variety",93177,"https://www.nexusmods.com/skyrimspecialedition/mods/93177","1.0.0.0","Plant Size Variety-93177-1-0-1686358234.7z"
"+","A Nirnroot",80281,"https://www.nexusmods.com/skyrimspecialedition/mods/80281","1.0.0.0","A Nirnroot-80281-1-0-1670515451.7z"
"+","A Nirnroot - Animated Glow",80281,"https://www.nexusmods.com/skyrimspecialedition/mods/80281","1.0.0.0","A Nirnroot - Animated Glow-80281-1-0-1670529034.7z"
"+","TMD The Rift Leaves",111461,"https://www.nexusmods.com/skyrimspecialedition/mods/111461","1.0.0.0","TMD The Rift Leaves - Darker Reflection-111461-1-0-1708403941.7z"
"+","##Water_separator",-1,"","",""
"+","a) Shores of Skyrim Part One",140081,"https://www.nexusmods.com/skyrimspecialedition/mods/140081","1.5.0.0","a) Shores of Skyrim Part One 140081 1.5 2026-08-16T04-35Z rvwm2BTfO.rar"
"+","b) Shores of Skyrim Part Two CC Attribution Files",140081,"https://www.nexusmods.com/skyrimspecialedition/mods/140081","1.4.0.0","b) Shores of Skyrim Part Two CC Attribution Files-140081-1-4-1741221118.rar"
"+","Cathedral - 3D Rocky Shores",33474,"https://www.nexusmods.com/skyrimspecialedition/mods/33474","1.1.0.0","Cathedral - Rocky Shores-33474-1-1-1583822605.7z"
"+","Underwater Skyrim- Rivers and Lakes",146572,"https://www.nexusmods.com/skyrimspecialedition/mods/146572","1.1.3.0","Underwater Skyrim- Rivers and Lakes-146572-1-1-3-1747375656.7z"
"+","Underwater Solstheim",157986,"https://www.nexusmods.com/skyrimspecialedition/mods/157986","1.0.2.0","Underwater Solstheim-157986-1-0-2-1764801139.7z"
"+","Underwater Blackreach",128143,"https://www.nexusmods.com/skyrimspecialedition/mods/128143","1.2.0.0","Underwater Blackreach-128143-1-2-1725747961.7z"
"+","More Underwater Treasures - AIO",128247,"https://www.nexusmods.com/skyrimspecialedition/mods/128247","1.2.0.0","More Underwater Treasures - AIO-128247-1-2-1725981662.rar"
"+","Water for ENB",37061,"https://www.nexusmods.com/skyrimspecialedition/mods/37061","2.21.0.0","Water for ENB 37061 2.21 2026-08-01T12-24Z N2AYL5rWs.zip"
"+","NMGE - Water for ENB Patch",153174,"https://www.nexusmods.com/skyrimspecialedition/mods/153174","1.0.0.0","NMGE - Water for ENB Patch-153174-1-0-0-1754032743.7z"
"+","More Underwater Treasures - AIO - Water for ENB Patch",128247,"https://www.nexusmods.com/skyrimspecialedition/mods/128247","1.0.0.0","Water for ENB Patch-128247-1-1735313077.rar"
"+","FYX - Water Mesh Optimization",97713,"https://www.nexusmods.com/skyrimspecialedition/mods/97713","1.0.2.0","FYX - Water Mesh Optimization A 32-97713-1-0-2-1691765502.7z"
"+","Green Water Cubemap Fix",95678,"https://www.nexusmods.com/skyrimspecialedition/mods/95678","0.1.0.0","Green Water Cubemap Fix-95678-0-1-1689163716.7z"
"+","Cubemap Reflections",103077,"https://www.nexusmods.com/skyrimspecialedition/mods/103077","1.1.0.0","Cubemap Reflections 1.1.0-103077-1-1-0-1698216614.zip"
"+","hello darkness",4887,"https://www.nexusmods.com/skyrimspecialedition/mods/4887","8.0.0.0","hello darkness-4887-8.7z"
"+","Rapid Rocks",26532,"https://www.nexusmods.com/skyrimspecialedition/mods/26532","2.1.0.0","Rapidrocks Standard Version 2.1-26532-2-1-1700736267.7z"
"+","Natural Waterfalls",87261,"https://www.nexusmods.com/skyrimspecialedition/mods/87261","3.7.0.0","Natural Waterfalls-87261-3-7-1769163332.7z"
"+","NMGE - Natural Waterfalls Patch",153174,"https://www.nexusmods.com/skyrimspecialedition/mods/153174","1.0.0.0","NMGE - Natura Waterfalls Patch-153174-1-0-0-1751014629.7z"
"+","Natural Waterfalls Patch for Rapid Rocks",94059,"https://www.nexusmods.com/skyrimspecialedition/mods/94059","1.1.0.0","Natural Waterfalls Rapid Rocks - FOMOD-94059-1-1-1724813561.7z"
"+","WAVY Waterfalls Effect",126073,"https://www.nexusmods.com/skyrimspecialedition/mods/126073","1.3.0.0","WAVY Waterfalls Effect - ESL-126073-1-3-0-1724425078.7z"
"+","WAVY Waterfalls Effect - Alt Refractin Ring",126073,"https://www.nexusmods.com/skyrimspecialedition/mods/126073","1.0.1.0","WAVY Waterfalls Effect - Alt Refractin  Ring-126073-1-0-1-1724425113.7z"
"+","GKB Waves Reborn",71126,"https://www.nexusmods.com/skyrimspecialedition/mods/71126","3.1.2.0","GKB Waves Reborn-71126-3-1-2-1759233930.7z"
"+","Blended Shorelines - No more jagged water edges",41300,"https://www.nexusmods.com/skyrimspecialedition/mods/41300","1.0.0.0","Blended Shorelines - No more jagged water edges (ESL)-41300-1-1602433864.7z"
"+","Splashes of Skyrim",47710,"https://www.nexusmods.com/skyrimspecialedition/mods/47710","1.5.0.0","Splashes of Skyrim 47710 1.5.0 2026-06-16T11-59Z 8gJHT4h48.7z"
"+","Splashes of Skyrim VR",58104,"https://www.nexusmods.com/skyrimspecialedition/mods/58104","1.5.0.0","Splashes of Skyrim VR 58104 1.5.0 2026-06-23T05-19Z tSBIcEbC0.7z"
"-","#Location Overhauls_separator",-1,"","",""
"+","##Caves & Ruins_separator",-1,"","",""
"+","Underground 4K - Imperial Forts",83330,"https://www.nexusmods.com/skyrimspecialedition/mods/83330","1.1.0.0","Underground 4K-83330-1-1-1674837985.7z"
"+","Underground - Imperial Forts - Parallax",82870,"https://www.nexusmods.com/skyrimspecialedition/mods/82870","1.4.1.0","Underground - Complex Parallax Addon 1.4-82870-1-4-1-1711967291.7z"
"+","Temples of the Ancients (2K - 4K)",38544,"https://www.nexusmods.com/skyrimspecialedition/mods/38544","1.2.0.0","Venerable Nordic Temples - Ultra-38544-0-2-1595875810.zip"
"+","Venerable Nordic Temples Parallax Support",116624,"https://www.nexusmods.com/skyrimspecialedition/mods/116624","1.0.0.0","Venerable Nordic Temples Parallax Support-116624-1-0-1713012993.7z"
"+","Vanaheimr - Mines and Caves",137033,"https://www.nexusmods.com/skyrimspecialedition/mods/137033","5.0.0.0","Vanaheimr - Mines and Caves - 2k-137033-5-0-1771787788.7z"
"+","Cave Rocks Improved",120229,"https://www.nexusmods.com/skyrimspecialedition/mods/120229","1.1.0.0","Cave Rocks Improved - Parallax-120229-1-1-1716819548.rar"
"+","Icy Cave Remaster",90476,"https://www.nexusmods.com/skyrimspecialedition/mods/90476","3.2.0.0","Icy Cave Remaster 90476 3.2.0 2026-08-15T08-33Z miUDjFOjW.zip"
"+","Icy Cave Remaster Patch",120229,"https://www.nexusmods.com/skyrimspecialedition/mods/120229","1.1.0.0","Icy Cave Remaster Patch-120229-1-1-1716819595.rar"
"+","Stalhrim Source",9447,"https://www.nexusmods.com/skyrimspecialedition/mods/9447","3.1.0.0","Stalhrim Source 2K v3.1-9447-3-1-1567549245.7z"
"+","BetterFalmerCaveCeilingGlow",17232,"https://www.nexusmods.com/skyrimspecialedition/mods/17232","1.0.0.0","BetterFalmerCaveCeilingGlow-17232-1-0.rar"
"+","Metallurgy - Ingots Ore and Veins HD",30738,"https://www.nexusmods.com/skyrimspecialedition/mods/30738","1.3.0.0","Metallurgy - Ingots Ore and Veins HD 2K (Packed)-30738-1-3-1595068923.rar"
"+","##Small Locations_separator",-1,"","",""
"+","Skyland AIO",34179,"https://www.nexusmods.com/skyrimspecialedition/mods/34179","4.32.0.0","Skyland AIO-34179-4-32-1700281282.7z"
"+","Additional Skyland Parallax",117791,"https://www.nexusmods.com/skyrimspecialedition/mods/117791","2.5.0.0","Additional Skyland Parallax-117791-2-5-1726976039.rar"
"+","JK's High Hrothgar",62219,"https://www.nexusmods.com/skyrimspecialedition/mods/62219","1.0.3.0","JK's High Hrothgar 62219 1.0.3 2026-06-23T01-56Z hfH9s6IjY.7z"
"+","Skyrim 3D High Hrothgar Steps",19905,"https://www.nexusmods.com/skyrimspecialedition/mods/19905","1.0.1.0","Skyrim 3D High Hrothgar Steps-19905-1-0-1-1591459624.7z"
"+","Skyrim 3D High Hrothgar Steps - No Vertex Colors",154295,"https://www.nexusmods.com/skyrimspecialedition/mods/154295","1.0.0.0","Skyrim 3D High Hrothgar Steps - No Vertex Colors-154295-1-0-1755980251.7z"
"+","HD Remastered Fort Dawnguard - 2k",137006,"https://www.nexusmods.com/skyrimspecialedition/mods/137006","f1.01","HD Remastered Fort Dawnguard - 2k-137006-1-01-1734956096.7z"
"+","Spaghetti's Faction Halls - Castle Volkihar",106053,"https://www.nexusmods.com/skyrimspecialedition/mods/106053","1.0.0.0","Spaghetti's Faction Halls - Castle Volkihar-106053-1-0-1701535840.zip"
"+","Castle Volkihar Extension",166493,"https://www.nexusmods.com/skyrimspecialedition/mods/166493","1.0.0.0","Castle Volkihar Extension-166493-1-0-1765121750.7z"
"+","Riton's Castle Volkihar",163468,"https://www.nexusmods.com/skyrimspecialedition/mods/163468","1.0.0.0","Riton's Castle Volkihar 2k-163468-1-0-1762168000.rar"
"+","Riton's Skyhaven Temple",148230,"https://www.nexusmods.com/skyrimspecialedition/mods/148230","1.0.0.0","Riton's Skyhaven Temple 2k-148230-1-0-1745148350.rar"
"+","JK's Sky Haven Temple",63039,"https://www.nexusmods.com/skyrimspecialedition/mods/63039","1.0.1.0","JK's Sky Haven Temple-63039-1-0-1-1724012643.7z"
"+","WiZkiD HQ Sovngarde",154559,"https://www.nexusmods.com/skyrimspecialedition/mods/154559","1.1.0.0","WiZkiD HQ Sovngarde 4k-154559-1-1-1755741134.7z"
"+","Scaffolding Over Sovngarde - High Poly",97909,"https://www.nexusmods.com/skyrimspecialedition/mods/97909","1.2.0.0","Scaffolding Over Sovngarde - High Poly-97909-1-2-1691669896.rar"
"+","WiZkiD Parallax Farmhouses",39185,"https://www.nexusmods.com/skyrimspecialedition/mods/39185","1.5.1.0","WiZkiD Parallax Farmhouses-39185-1-5-1-1676336469.7z"
"+","Riton Farmhouse parallax III",102046,"https://www.nexusmods.com/skyrimspecialedition/mods/102046","1.0.0.0","Riton Farmhouse III 2k-102046-1-0-1696690911.rar"
"+","The Blackest Reaches SE",21280,"https://www.nexusmods.com/skyrimspecialedition/mods/21280","1.1.0.0","The Blackest Reaches ESL-21280-1-1-1628193262.zip"
"+","The Blackest Reaches USSEP patch",21280,"https://www.nexusmods.com/skyrimspecialedition/mods/21280","1.1.0.0","The Blackest Reaches USSEP patch-21280-1-0-1643174884.7z"
"+","Underwater Blackreach - Blackest Reaches Patch",128143,"https://www.nexusmods.com/skyrimspecialedition/mods/128143","1.4.0.0","Underwater Blackreach - Blackest Reaches Patch-128143-1-4-1725749555.7z"
"+","Ruins of the Ideal - New Ruins in Soul Cairn",33319,"https://www.nexusmods.com/skyrimspecialedition/mods/33319","2.2.0.0","Ruins of the Ideal-33319-2-2-1754733789.zip"
"+","Praedy's Soul Cairn - SE",66261,"https://www.nexusmods.com/skyrimspecialedition/mods/66261","3.2.0.0","Praedy's Soul Cairn 2K-66261-3-2-1746654841.7z"
"+","Arri's Snow Elf Ruins Retexture Special Edition",7292,"https://www.nexusmods.com/skyrimspecialedition/mods/7292","1.1.0.0","SSE 2K Textures-7292-1-0.zip"
"+","##Dawnstar_separator",-1,"","",""
"+","Cities of the North - Dawnstar",28952,"https://www.nexusmods.com/skyrimspecialedition/mods/28952","1.4.0.0","Cities of the North - Dawnstar-28952-1-2-1580945907.7z"
"+","COTN - Dawnstar - Meshes Optimization Project",160495,"https://www.nexusmods.com/skyrimspecialedition/mods/160495","1.0.0.0","COTN - Dawnstar-160495-1-0-1760810768.7z"
"+","Cities of the North - Dawnstar - Vanilla Textures",52374,"https://www.nexusmods.com/skyrimspecialedition/mods/52374","2.1.0.0","Cities of the North - Dawnstar - Vanilla Textures-52374-2-1-1674428647.rar"
"+","Cities of the North - Dawnstar - Retexture",63952,"https://www.nexusmods.com/skyrimspecialedition/mods/63952","2.0.0.0","Cities of the North - Dawnstar - Retexture-63952-2-0-1684470344.7z"
"+","JK's Fort Dawnguard",110645,"https://www.nexusmods.com/skyrimspecialedition/mods/110645","1.0.3.0","JK's Fort Dawnguard-110645-1-0-3-1753727561.7z"
"+","JK's Septimus Signus's Outpost",66915,"https://www.nexusmods.com/skyrimspecialedition/mods/66915","1.0.2.0","JK's Septimus Signus's Outpost-66915-1-0-2-1752975553.7z"
"+","##Dragon Bridge_separator",-1,"","",""
"+","Rodryk's Dragon Bridge",42510,"https://www.nexusmods.com/skyrimspecialedition/mods/42510","f1.04","-Rodryk's Dragon Bridge (Parallax)--42510-1-04-1613276584.zip"
"+","Rodryk's Dragon Bridge Retexture 2K",53433,"https://www.nexusmods.com/skyrimspecialedition/mods/53433","2.5.0.0","Rodryk's Dragon Bridge Retexture 2K-53433-2-5-1743315407.zip"
"+","LOD Mesh Fixes for DynDOLOD",69851,"https://www.nexusmods.com/skyrimspecialedition/mods/69851","1.1.0.0","LOD Mesh Fixes for DynDOLOD - FOMOD-69851-1-1-1679431919.7z"
"+","##Falkreath_separator",-1,"","",""
"+","Cities of the North - Falkreath",56731,"https://www.nexusmods.com/skyrimspecialedition/mods/56731","1.3.0.0","Cities of the North - Falkreath Patch-56731-1-3-1681414570.7z"
"+","Cities of the North - Falkreath - HOTFIX 1.3.1",56731,"https://www.nexusmods.com/skyrimspecialedition/mods/56731","1.3.0.0","HOTFIX 1.3.1-56731-1-3-1-1713798458.7z"
"+","COTN - Falkreath Gonzeh - 2K",102073,"https://www.nexusmods.com/skyrimspecialedition/mods/102073","1.0.0.0","Update - Wall Parallax - 2K-102073-1-0P-1696784840.rar"
"+","COTN - Falkreath Gonzeh - Updated Normal Maps",102073,"https://www.nexusmods.com/skyrimspecialedition/mods/102073","1.0.0.0","COTN - Falkreath Gonzeh - Updated Normal Maps-102073-1-0-1734770570.rar"
"+","Blubbos Deity Tree of Kynareth for COTN Falkreath - Base Object Swapper",79179,"https://www.nexusmods.com/skyrimspecialedition/mods/79179","1.1.0.0","Blubbos Deity Tree of Kynareth - COTN Falkreath - only SWAP-79179-1-1-0-1676221624.7z"
"+","COTN Falkreath - Floating Guard Marker Fix",75730,"https://www.nexusmods.com/skyrimspecialedition/mods/75730","1.0.0.0","COTN Falkreath - Floating Guard Marker Fix-75730-1-0-1663595245.zip"
"+","COTN Falkreath Lite",117844,"https://www.nexusmods.com/skyrimspecialedition/mods/117844","1.1.0.0","COTN Falkreath Lite-117844-1-0-1714230563.rar"
"+","##Markath_separator",-1,"","",""
"+","Stony AF Markarth and Dwemer Ruins - Retextures - 2K - 4K - Parallax",68815,"https://www.nexusmods.com/skyrimspecialedition/mods/68815","2.2.0.0","Stony AF Markarth and Dwemer Ruins 2K-68815-2-2-1685893053.zip"
"+","Markarth Fixed AF",82728,"https://www.nexusmods.com/skyrimspecialedition/mods/82728","1.4.1.0","Markarth Fixed AF-82728-1-4-1-1706640280.rar"
"+","Tomato's Markarth and Dwemer Ruins",133104,"https://www.nexusmods.com/skyrimspecialedition/mods/133104","1.0.0.0","Tomato's Markarth and Dwemer Ruins 2K-133104-1-0-1730692880.7z"
"+","Markarth - City of Stone",92028,"https://www.nexusmods.com/skyrimspecialedition/mods/92028","1.3.3.0","Markarth - City of Stone-92028-1-3-3-1716321193.7z"
"+","Markarth Entrance Overhaul Fixed",37375,"https://www.nexusmods.com/skyrimspecialedition/mods/37375","2.2.0.0","Markarth Entrance Overhaul Fixed-37375-2-2-1592688137.7z"
"+","Sconces of Skyrim - Markarth Braziers Improved",67386,"https://www.nexusmods.com/skyrimspecialedition/mods/67386","0.3.0.0","Markarth and Dwemer Braziers Improved-67386-0-3-1715259917.7z"
"+","JK's Arnleif and Sons Trading Company",54166,"https://www.nexusmods.com/skyrimspecialedition/mods/54166","1.0.1.0","JK's Arnleif and Sons Trading Company-54166-1-0-1-1656370137.7z"
"+","JK's The Hag's Cure",54587,"https://www.nexusmods.com/skyrimspecialedition/mods/54587","1.0.0.0","JK's The Hag's Cure-54587-1-0-0-1630035234.rar"
"+","JK's Temple of Dibella",56371,"https://www.nexusmods.com/skyrimspecialedition/mods/56371","1.0.0.0","JK's Temple of Dibella-56371-1-0-0-1633391770.rar"
"+","JK's Silver-Blood Inn",53554,"https://www.nexusmods.com/skyrimspecialedition/mods/53554","1.0.2.0","JK's Silver-Blood Inn-53554-1-0-2-1735730528.rar"
"+","Understone Keep Swept",40225,"https://www.nexusmods.com/skyrimspecialedition/mods/40225","1.0.0.0","Understone Keep Swept-40225-1-0-1612306439.rar"
"+","##Morthal_separator",-1,"","",""
"+","RedBag's Morthal - SE",34530,"https://www.nexusmods.com/skyrimspecialedition/mods/34530","2.1.0.0","RedBag's Morthal-34530-2-1-1740500339.7z"
"+","8K Addon",34530,"https://www.nexusmods.com/skyrimspecialedition/mods/34530","1.0.0.0","8K Addon-34530-1-0-1753253695.7z"
"+","##Riften_separator",-1,"","",""
